26854,528118,6130,5311,4638,474247,0,0
93039,497506,8869,4842,3895,363402,1,0
44882,233755,1717,7668,63,28278,1,1
36700,860901,6785,5828,4767,843280,0,0
54970,440893,27,8362,3630,64021,1,0
52967,646886,1851,8908,5298,705968,1,0
38746,853755,4095,5840,3379,997645,0,0
73446,428480,9538,749,9749,631095,0,0
97119,598236,4729,1992,5467,873024,1,0
6019,938210,5860,8499,9158,610778,0,0
32503,597210,4021,7077,9541,658275,1,0
83123,379363,5499,4380,7671,470106,0,0
82942,6967,2239,3769,1468,839732,1,0
91660,87519,5681,9902,7837,988855,1,0
34298,740301,9463,1682,2521,250873,1,0
96116,365282,3720,8148,6989,66810,1,0
37274,484261,8436,3874,455,328288,1,0
15532,353039,6449,8293,5856,443620,0,1
26682,330082,1703,417,7981,572850,0,0
18806,936982,4255,2197,3231,47320,1,0
51451,124328,8391,4717,7488,56445,0,0
31182,789553,4912,9953,269,277261,0,0
79481,397420,3901,901,8972,89523,0,0
86179,554498,312,5893,3660,705056,0,0
90464,754583,9334,5425,8275,185962,0,0
17221,922447,8434,6664,7956,52494,0,0
27119,78639,3558,4630,1209,867427,0,0
50557,881145,5044,7485,2743,585795,0,0
7882,951912,8869,3584,100,857659,0,0
88895,131067,7387,9057,1887,934856,0,0
15865,825289,2581,6072,2414,420868,1,0
21926,863740,9477,2563,6294,211967,1,0
63805,612839,1150,9162,3778,722289,1,0
85592,969696,1716,7422,8104,582652,0,0
31788,57536,8279,5216,6264,967829,0,1
70957,694143,2861,5035,9742,584994,1,0
67061,996627,8817,6685,6045,516032,0,1
44052,364626,3449,1239,6835,566138,0,0
3828,378120,9977,5403,5507,398636,0,0
61363,401243,987,4279,4067,758703,0,0
40580,465532,4849,6069,9207,358613,0,0
17405,52184,4353,6854,4949,31149,1,0
23001,731660,300,3716,3278,952632,0,0
11108,946363,8068,3364,748,872871,0,0
78125,64531,2132,7372,8964,149313,0,0
66907,551629,3973,3033,6,336786,0,0
17711,25901,5800,9341,2991,251543,0,0
70595,895098,1069,247,6244,438637,0,0
40136,127800,3389,8212,2942,893697,1,0
40845,143462,1974,656,7484,847209,1,0
9518,27801,2957,5754,6984,340570,0,0
2909,618777,5787,3772,5183,212729,0,0
9505,444488,1324,5935,3960,817722,0,0
20024,820647,4185,3280,94,136213,0,0
36621,244016,5381,5282,2560,557183,0,0
24761,61172,6685,8246,6020,313176,1,0
38052,308882,888,5695,5581,609349,0,0
90410,431177,3303,4295,1079,758688,0,0
39191,485373,2835,2136,5628,800163,0,0
34007,114992,3553,7138,6069,366858,0,0
70351,212987,1207,9542,3663,923711,0,0
78816,694167,3543,9758,6393,559021,1,1
17655,335930,7951,491,4453,979985,0,0
22938,918238,2387,4691,8518,4767,1,0
97142,931293,9887,6671,259,536799,1,0
76006,563426,6277,3133,7817,390266,1,0
10066,806726,7658,918,8574,730756,0,0
26865,211563,672,4385,3645,350432,0,0
13241,815794,6041,1003,1988,767324,0,0
24593,257388,151,1532,4149,394175,1,0
64728,519824,4697,6887,3943,867075,0,1
11196,553295,2706,9447,7976,342514,0,0
42251,880376,1592,9432,6975,279117,0,0
25391,889441,4501,7923,2325,993442,1,0
94044,906672,9538,5294,6382,33861,0,0
99398,918949,5036,5263,99,372642,0,0
62194,218957,4267,6037,6895,843143,1,1
1524,176443,7910,6794,5934,305787,0,0
21623,942142,2930,7606,3408,837200,0,0
35854,373206,1082,9973,342,174342,1,0
70374,663066,424,8495,7070,853276,1,0
29709,723575,6318,6306,1493,135144,0,0
25207,218363,4991,9553,4192,692887,1,1
12137,620052,4876,508,6411,396208,0,0
27800,610561,4506,8882,7974,861162,0,0
36249,116636,8522,3208,9668,637951,1,0
25517,820684,9477,8855,450,527082,0,0
44219,247649,3375,8511,5041,117306,0,0
44224,870618,8738,5497,2204,764051,1,0
50516,60192,5226,2694,4201,617602,0,0
94108,519374,5436,3654,8737,98119,0,0
44722,456405,2415,423,8959,179221,1,1
21839,186481,5747,9195,3677,366047,0,0
80339,892135,5338,6958,9936,621859,0,1
93413,159955,7447,3437,4446,359894,0,0
80017,172278,7257,9295,14,438708,1,0
35146,739118,5236,9222,9839,178286,0,0
47142,327936,1008,1265,4350,294030,0,0
29439,74530,5682,3088,6247,881661,1,0
62388,808884,3652,1201,7787,793124,0,0
4063,392651,549,375,5405,497312,0,0
56927,807360,8577,2235,1658,777140,1,0
54326,652685,6184,3543,9928,239089,1,0
76681,48306,3399,4719,8630,400450,0,0
13456,939644,3889,196,4112,327387,0,0
72295,312928,1596,1096,1578,104632,1,1
5207,71803,3765,734,7969,150140,0,0
6609,30515,8826,2971,9936,704609,0,0
11769,885301,4260,6889,1216,575922,0,0
67413,251928,1809,870,2805,341895,0,0
24319,991433,7321,8241,7368,245879,0,0
58880,974095,2123,3578,1072,465169,0,0
44440,386204,1460,3527,8090,960277,0,0
3189,904522,7042,3529,4532,295208,1,0
81253,688119,1391,7346,3250,146942,0,0
71743,283892,1807,5255,5327,107397,0,0
62299,178810,8000,141,1509,306232,1,0
24355,500521,8950,4990,7683,891972,0,0
89438,511163,2637,8673,112,90514,1,0
82543,219527,9746,1038,8741,534161,1,0
16338,306864,4370,1359,4689,612478,0,1
73889,656185,8855,1273,5260,804059,0,0
5852,419401,5942,2720,9780,254679,0,0
72705,439440,4725,8446,5393,742614,0,1
34857,184121,6636,8414,3655,154615,0,0
64574,390938,3129,5886,8709,196169,0,0
55454,207079,8867,6901,6408,105544,0,0
86558,293517,7734,7010,825,285898,0,0
92305,589729,5447,4076,772,919349,0,0
98405,231217,6393,5741,7356,64876,0,1
23175,225057,5849,3453,2610,160671,0,0
63283,450519,5912,4382,4351,730672,0,0
4160,269773,7200,2256,5630,964657,1,0
43151,742573,1525,9995,2863,777478,0,0
25632,247449,4449,2788,2739,915966,0,0
15643,629886,1885,5393,505,945840,1,0
40923,676759,8166,2423,256,10126,0,0
79277,350584,7282,6520,8417,690850,1,1
29983,147763,2448,4097,2917,110534,0,0
40941,409749,6792,2671,4852,875264,1,0
55785,167227,1796,6951,2997,404539,0,0
26810,551554,4448,2542,399,201371,0,0
32564,145482,2241,7163,990,893970,0,0
45051,119303,4629,162,1422,256695,0,0
18287,376308,9680,2988,2598,746924,0,0
43584,391045,1625,3748,2302,607390,0,0
69174,238317,7030,8183,808,70373,0,0
37563,576970,628,3876,7301,445982,0,0
20376,801190,3318,1321,2518,618563,0,0
26491,478648,5476,2359,1163,250533,0,0
46945,361898,3360,8614,7406,115234,0,0
55418,968178,8557,7057,2259,603508,1,0
7796,654356,6982,8438,8584,617344,0,0
10882,511671,3655,2498,1440,498796,0,0
30844,51965,5390,7285,9911,448967,0,0
33420,76715,1931,7085,471,852511,1,1
10179,382961,4352,4821,3969,830726,1,1
83548,911400,2261,6011,7039,976584,1,0
46440,210665,8150,5696,684,653702,1,0
73521,137823,5529,5003,3016,158009,1,0
56367,471256,4227,5385,8313,11239,0,0
37935,228239,7327,2482,1308,248729,0,0
90551,737581,7064,7029,9410,789903,0,0
67235,812505,417,2421,9751,995409,0,0
3408,57218,3444,5277,6965,115037,0,1
17797,949049,1646,5206,5685,679231,1,0
9217,968651,3428,1305,829,113311,0,0
31122,853170,1856,9780,3003,282160,1,1
34881,963306,6213,4103,6046,816773,0,0
71809,970545,3406,4112,7832,112303,0,0
7656,391205,7435,6774,2714,855205,1,0
13626,36183,9508,3981,8894,566947,0,0
2010,745214,3290,2842,1695,143172,0,0
21621,327604,6816,762,1314,514689,0,0
49376,963684,8178,941,7544,462898,0,0
78041,431169,1787,9036,4791,510247,0,0
52511,715916,6339,8208,450,112295,1,0
46289,992755,1980,9693,8653,327492,0,1
74417,497290,6773,9393,5777,314686,1,0
50184,683077,4376,7709,2319,128176,0,0
80080,418856,3411,7535,7083,269234,0,0
87223,140987,3737,1599,6230,340688,1,0
12014,857243,2382,8581,1987,302632,1,0
81307,70931,8351,8105,8823,14690,1,0
20756,988477,9772,4342,5927,259435,0,0
92958,589527,9663,726,3449,64835,1,0
21260,917084,7966,6576,9228,319253,0,0
62828,706518,4917,4043,7868,472661,0,0
15429,737034,7336,9525,8868,478233,0,0
39732,39747,6155,7543,9057,4020,0,0
38143,473177,2679,7244,7988,490054,0,0
52965,939428,1928,8043,9118,395960,1,0
16556,364979,3230,9517,2540,885211,1,0
45816,251130,6192,9533,6154,404343,0,0
23182,756519,2475,6145,5198,731146,0,0
53671,421944,8357,5810,9518,34230,0,0
68692,567462,897,8642,2384,285183,0,0
71494,107869,4858,7891,2110,562651,0,0
69943,880228,5403,5758,5146,743605,0,0
29273,213633,3373,1619,3943,890687,0,0
21568,778626,2253,910,7993,778773,0,0
34319,342830,2424,7590,8562,256785,1,0
40276,420491,644,7934,2259,475790,0,0
86184,738015,1514,8586,4813,90744,1,0
4238,899733,8830,8963,555,635456,1,0
34413,929411,515,5123,8954,380886,0,0
8979,467530,9842,7800,5388,433283,0,0
40570,786658,4080,999,8891,454948,1,0
66930,968007,2265,3472,7661,164405,1,0
91373,883760,8384,7110,7722,530175,1,0
12364,5151,7339,9772,9007,959436,0,0
64103,283326,419,7460,5580,771964,0,0
15312,836609,9240,2681,4915,653239,0,0
67258,522059,3422,4148,175,710885,0,0
42461,459505,1514,1924,4689,965412,0,0
97412,771092,456,4761,5627,131274,0,0
99897,358652,9542,7954,5489,596949,1,0
29676,326303,9521,8089,369,975479,0,0
14868,510450,9796,5036,6092,77948,0,0
35347,330479,644,3086,3253,342622,0,0
36034,52132,2627,9545,7439,475533,0,0
61984,371470,9256,1193,771,926228,0,0
51400,628186,1064,4984,612,466110,0,0
56660,801513,5029,5781,4117,192735,0,0
87147,938005,4532,3095,7391,239755,0,0
18076,921270,6757,1542,2610,319367,0,0
17031,485743,6734,7529,828,569435,0,0
87355,693085,1352,9789,2776,751002,0,0
17953,243770,8448,924,7916,176177,1,0
14818,786328,7537,5432,3316,310383,0,1
14213,492970,3046,8512,5159,167794,0,0
33632,827509,4300,9715,6047,75579,0,0
86395,115215,3475,5357,187,422546,1,0
14648,762827,3089,5540,3806,304393,0,0
4653,992666,8274,8632,9996,840587,0,0
73189,440721,6370,3295,9643,58316,1,0
99836,693079,7046,2219,4398,962252,1,0
45409,369049,6294,5661,8434,645634,0,0
14017,678551,5118,8486,1114,365015,0,0
86419,801673,1237,7328,3325,470542,0,0
23170,222374,9346,1112,944,277100,1,0
36628,126900,7123,6683,9321,541349,0,0
69656,561037,3902,3023,5631,958523,0,0
8479,956888,5303,6627,8599,139327,0,0
90711,875244,9795,7264,8769,893831,0,0
32689,516884,6993,4198,2889,76405,0,0
45450,167755,6061,444,575,403243,1,0
6270,169521,2793,6876,5668,384088,1,0
22156,636824,8758,7072,2923,493957,0,0
54187,232248,2263,1432,2436,242977,0,0
2039,369801,8154,4035,7869,54140,0,0
44174,966355,7721,5165,9751,176685,0,1
74489,4112,8493,1373,6768,914641,0,1
21917,106882,6947,7303,5753,350890,0,0
91811,61601,9462,9206,3751,774302,1,0
72852,583245,4088,8831,9960,198794,0,0
28587,472366,5799,1271,202,683582,1,0
37211,571539,2655,3138,7027,931835,0,0
14153,188132,1772,446,2795,602704,0,0
14922,805226,1428,1154,5615,839734,1,0
71230,956840,5210,7191,3441,366912,0,0
76260,878192,8184,8778,8405,89696,0,0
7423,569914,1553,1332,5483,922765,1,0
51200,118885,875,2841,470,30303,0,1
50315,566000,4474,705,2386,553540,0,0
21242,517185,4885,5872,611,991567,0,0
88422,157812,1030,1942,4952,841533,0,0
51429,424038,4858,891,2414,895227,1,0
7371,746855,6859,6881,6481,893129,1,0
2513,848897,3482,7997,4163,877069,1,0
57972,4532,8981,9529,2545,999368,1,0
77058,668136,8979,4347,418,66601,0,0
85691,643313,9023,6800,4458,587701,0,0
3443,363581,3353,3545,4926,413976,0,0
57429,302417,1103,1718,817,919958,0,0
71462,160629,9200,8427,8138,513504,1,0
53300,951247,4936,8434,7950,624790,0,0
19071,411773,1800,8101,5252,773298,0,0
79196,244446,4684,2654,9254,543930,1,0
96907,269875,7406,9282,6175,803986,0,0
12578,814453,8960,8831,5223,915758,0,0
70515,814875,221,1852,442,817692,0,0
48146,765325,8399,1908,2749,469211,1,0
55712,575007,2705,8863,5347,393524,0,0
72420,575352,4537,8177,3244,351755,0,0
62345,270472,7161,2225,1464,784815,0,0
86459,424225,5118,2896,213,162907,0,0
40000,381221,462,5484,9389,214442,0,0
40118,646336,8333,6374,9105,892613,0,0
27083,979407,4057,8449,828,315723,0,0
19383,738108,1427,5175,1773,15900,1,0
51475,482266,7172,4243,4940,253784,0,0
81535,562999,2126,7162,1463,716814,0,0
19066,756898,7207,487,1665,29459,1,1
458,735620,2355,6457,8328,222168,0,0
83660,705109,1445,6255,7809,514001,0,0
20531,672057,2704,2301,9552,67535,0,0
27703,449267,350,2439,7632,270973,0,0
42419,719796,9351,5465,5577,409403,0,0
78493,590996,1095,5245,6755,171548,0,0
77527,975378,4573,25,2874,730174,0,1
1845,355096,507,1617,5534,515028,1,0
36089,796014,8314,7197,7725,231283,0,0
80557,601142,9020,6676,2497,909066,0,0
19833,683899,6873,4875,5191,17434,0,1
93847,324070,963,9078,430,584243,0,0
80696,420395,3836,7479,6409,187649,0,0
57982,915734,7667,9424,4646,377686,0,0
79403,360643,1097,1622,4437,642621,0,0
49857,563513,6834,1234,4870,197556,0,0
76554,822939,1872,4732,4486,843209,1,0
84902,772170,8701,3215,1793,790844,0,0
746,57790,1300,3537,8523,652043,0,0
37908,476472,3041,6254,4031,783760,0,0
21453,572440,2352,2423,6429,728105,0,0
53248,348084,8998,1299,6486,728447,0,0
96129,368807,2606,6016,6321,530710,0,0
29663,535653,6294,8329,459,487244,0,1
39753,893613,4258,9922,3301,258023,1,1
49005,738979,2046,4514,626,64237,1,0
99193,604205,4567,9121,8516,508110,1,1
6872,122989,5190,1086,1750,487306,0,0
67686,440418,6971,706,4714,876069,0,0
85667,819493,5825,8748,3774,271418,0,0
47396,37831,2763,8178,8749,930546,1,0
49872,948454,2132,7553,8231,34167,0,0
44646,241290,3067,4807,2283,800287,0,0
68636,132060,1040,6272,4791,695864,0,0
70680,129408,8058,9467,4202,9512,0,0
96157,121320,9836,1441,7249,695039,1,0
13761,727300,8651,7836,6535,33436,1,0
80315,439523,3645,971,1337,441194,1,0
8313,777886,5710,3176,5279,950582,0,0
4936,987898,574,6566,9553,841960,0,0
86455,186876,4648,5754,8014,936990,1,0
50306,351580,300,9686,9065,261365,0,0
22062,561709,9240,6850,6964,958620,1,1
34045,151073,8393,5823,4715,882220,1,0
18052,203894,1342,7853,8277,3049,0,0
53643,748848,5,4400,8979,545968,1,0
44883,513069,6574,2803,2578,538146,0,1
55322,762776,5673,6225,5933,307846,0,1
47767,569167,9656,6360,9719,167398,0,0
65180,501274,4343,4523,6114,585518,0,0
8783,58840,1811,5961,4068,832615,0,0
3030,804504,9058,7998,7431,989051,0,0
22728,203562,3648,7665,5780,324369,0,0
97851,651286,1847,6568,8084,734158,0,0
4101,534140,5684,484,5585,171685,0,0
63637,411998,261,4157,7081,135292,0,1
57329,294173,3280,482,3662,665294,0,0
82250,610502,2563,6170,8550,56118,0,0
1942,464288,5325,1854,9315,982487,0,0
48926,910912,4177,6922,6125,583315,1,0
1698,185917,2292,8384,2112,534503,0,0
24677,508518,3106,7441,5374,304802,0,0
10512,273717,5117,3564,3951,158728,0,0
29712,45974,9240,6713,1784,106972,0,0
51522,189840,2824,3132,8763,720067,1,0
94759,818881,3293,8164,540,571397,0,0
32936,726511,5512,2908,4961,190926,0,0
75340,27244,239,8982,2809,899496,1,0
63775,139836,4204,5884,4025,104035,1,0
39762,554727,3720,1273,5421,166394,0,0
34523,992205,526,5078,6984,252820,1,0
54988,408299,1393,572,2369,754371,1,0
71951,901351,1918,3574,9892,319623,1,0
83871,859892,9878,1160,7535,761454,1,1
17363,270162,479,2737,789,48043,0,1
27495,985080,5587,4384,3684,106809,0,0
2960,114436,5820,3440,1707,293231,1,0
94785,699898,9965,4474,3458,321699,1,0
67730,400163,7934,9431,2615,857191,0,0
26839,214385,3588,7282,2860,67635,1,0
13519,325024,4010,4477,8038,498429,0,1
54515,135807,7301,5541,7556,649301,0,0
19668,260961,304,8778,5513,948379,1,0
9291,855744,5952,8250,2834,442035,1,0
99428,587279,1681,7395,7051,359540,1,0
12892,918592,3002,3996,8869,736299,0,0
22931,543105,972,2609,7798,662378,1,0
97127,90395,905,2485,7989,935496,1,0
41592,830524,8174,8649,8518,748099,0,0
38009,18685,5129,1056,8724,845631,0,0
66187,311808,225,3365,4812,578524,1,0
88727,331964,5762,7931,3336,861470,0,0
32752,538124,608,5697,1451,797760,1,0
92216,750796,4980,4724,7975,313549,0,0
17905,53601,6059,3824,6289,582215,0,0
51036,348025,2821,4099,8210,32093,1,0
18200,49248,9849,6111,2795,635704,0,0
49848,651074,5945,3595,6773,458111,1,0
43356,603711,5213,2680,8359,997083,0,0
11393,637073,3499,4325,8020,279896,0,0
59936,493652,7419,3503,8925,701789,0,1
33828,417699,719,8417,7840,822828,0,0
36284,921300,8868,8769,4134,615621,0,0
87283,791683,3048,1904,7262,267589,0,0
34498,567278,1778,5351,136,876237,1,0
75980,992770,5267,5643,1813,659058,0,0
18144,292749,332,6939,8030,965334,0,0
96406,692395,9589,5899,1018,155879,1,0
59430,548483,5282,8942,6185,487763,0,0
77526,78042,8217,9643,3276,974566,0,1
79975,768276,7043,5797,5496,605080,1,0
58531,644792,8207,5155,4835,262438,0,0
53241,412978,5062,3626,6836,80181,0,0
93930,26068,4090,2863,6993,410538,0,0
20006,152720,5582,9204,3236,27967,0,0
81165,767496,256,929,3032,567682,0,0
80202,489240,1972,8543,8347,219896,0,0
85336,511580,1031,5495,6372,646212,0,0
30340,52020,1445,2474,3154,202085,1,0
44236,288406,8634,7834,5222,349191,0,0
38751,128031,3725,2397,3022,464122,0,0
7904,571875,2430,5229,4345,771964,0,0
9626,996366,5384,2539,5278,526712,0,0
72664,931988,8036,8920,9861,528789,0,0
77166,499645,8297,6412,9280,652122,1,0
49486,316126,6320,8999,651,233840,0,0
17619,200358,3067,7548,1248,799,1,0
96168,428932,5601,9980,4564,544033,0,0
44112,884932,3119,5695,8713,140115,0,0
75409,366149,565,2706,2139,544688,1,1
78325,195093,5012,1375,3684,335717,0,0
91476,378764,800,4959,5341,328909,1,0
75101,952604,1327,3413,9434,173381,0,0
69003,416583,7290,8348,4024,117136,0,0
70860,416639,2425,3819,6394,563562,0,1
72689,374050,2572,3518,3520,847103,0,0
31867,875021,679,3238,9236,516336,0,0
50768,936679,4480,5745,8920,228021,0,1
46941,377565,2564,7988,8335,554176,1,0
41556,520095,7989,2319,7054,180787,1,0
71166,15977,4724,7366,7517,368457,0,0
17572,217545,1609,6928,5114,77217,1,0
4107,809165,8011,3872,1581,901239,0,0
38532,600701,8656,3788,9243,683786,1,0
42770,915141,6240,9845,8120,720663,0,0
63800,71868,1331,15,6417,413326,0,0
56620,515730,9305,5279,9474,704775,0,1
19724,143994,4986,3721,911,853667,1,0
5172,229025,7031,7830,7643,950446,0,1
1962,255714,4624,3055,3208,816196,0,0
39086,13285,4252,491,564,9601,0,0
63457,783701,4300,1365,4985,260756,0,1
87584,386440,1800,1113,2131,123680,0,0
87493,719850,2327,3777,6381,234905,0,0
69586,804172,1712,4908,1785,309486,1,0
70371,118268,6123,7621,6889,159471,0,0
39846,670409,8978,9979,7032,643193,0,0
89408,983003,3394,6581,5869,783868,0,0
90902,822061,679,7951,1864,377026,0,1
17804,894498,1217,527,3622,227320,0,0
11681,808022,9139,3931,5359,861616,0,1
40688,726628,3704,6209,5699,789073,1,0
9942,550886,1530,8857,5523,949495,1,1
41720,347395,6167,97,8960,203909,1,0
76926,489735,8966,3143,2954,808864,0,0
11462,814052,9395,4992,617,336644,0,0
20627,875558,9925,2408,7727,596077,1,0
28690,149019,5750,5823,6633,946528,1,0
80717,793757,1922,6521,5931,940099,0,0
52403,956041,1517,689,3314,711710,0,0
29858,875796,3169,1874,6473,784585,0,0
12969,952209,2276,7765,4448,299134,0,0
32372,546564,7725,7998,3078,455283,1,0
56899,960225,4623,5387,2938,461038,1,1
83640,451464,509,5306,8954,36945,0,0
37728,328752,8780,1553,5118,191382,0,1
34121,655285,490,5375,7803,127631,1,0
54976,962388,2635,2820,3707,19470,0,0
17375,262239,4169,6574,4766,585551,0,0
87709,932133,5275,131,8402,714378,0,0
67348,758585,5340,9369,8490,843991,0,0
3321,513499,7612,621,544,709474,1,0
63422,68733,9710,9035,6419,500812,0,0
65505,630801,756,9742,2338,409275,0,0
18060,227353,5058,4701,7287,179781,1,0
40977,880355,4689,7739,9162,989664,0,0
8286,25602,6122,4306,3351,748370,0,0
53851,933020,8406,152,153,837911,0,0
74101,654497,8549,5754,1411,568089,0,0
34362,568743,360,743,5726,179404,0,0
23374,538935,2699,9013,3826,397527,0,0
88805,681064,1437,3911,9335,797548,0,0
46653,729459,4663,6083,2802,11710,0,0
36030,143504,8148,3569,7351,544447,0,0
82071,386437,9605,979,4135,487800,0,0
12248,587579,449,9031,5857,22239,1,0
23806,754734,5533,6385,5051,35423,1,0
84602,420437,8849,6609,4907,384804,1,0
11315,66548,8535,254,490,373348,0,0
99751,953572,1129,8665,6238,707055,0,0
83439,211106,7769,6272,489,589398,0,0
42289,926432,5289,7463,4689,720702,0,0
13903,233963,3743,8423,1411,121636,0,0
40867,142536,8999,3968,717,39174,1,0
39912,899684,5045,5827,9401,984937,0,0
9531,9474,1225,6379,7592,65823,0,0
50399,834009,705,2914,5246,341235,0,0
24248,187041,7336,3447,2732,409977,0,0
93511,948527,1701,5927,905,155368,0,1
49116,790863,3523,2143,5682,937607,1,0
99722,590624,7210,6809,1199,694086,0,0
10097,204167,6285,5235,1439,251446,0,1
14945,342481,872,3396,5762,168052,0,0
10863,572468,7669,3063,7925,818358,0,0
24664,2133,5002,3331,8906,223201,0,0
88025,716968,4354,8295,7970,923838,0,0
99764,91382,8791,5856,2695,452842,0,0
358,986146,4155,535,7124,556956,0,0
47914,688476,8289,3088,9434,326951,1,0
9726,597861,1793,6686,8784,207168,1,0
76074,766554,8263,248,2165,507374,0,0
93940,677131,1335,8861,4414,993962,0,0
48284,224081,8722,8930,3745,80749,1,0
917,95092,8398,4593,9641,814190,0,0
36095,212643,7986,1483,1933,967725,0,0
18133,159852,3398,6654,3111,227893,0,0
6782,677407,1465,254,1182,661038,0,0
70282,187254,3386,2224,7083,640959,0,0
56414,594058,6051,696,4344,227862,0,0
51920,256086,7213,903,1599,160867,0,0
22367,338743,8312,6609,5262,757102,0,0
23519,674360,9942,5333,1872,822934,0,0
14675,61730,6958,2868,2006,221428,0,0
11783,186543,4342,713,2887,157538,1,0
57910,666897,8914,4540,2275,123303,0,0
32862,383281,4552,5539,3575,81844,1,0
55069,536468,9671,9328,7105,21999,1,0
50820,159632,6182,163,3420,626497,0,0
58901,541222,9208,2611,1015,580029,0,1
26364,192327,1895,6776,3858,55916,0,0
60108,858289,4690,7045,2457,985748,0,0
38844,508081,927,6687,962,503679,0,0
68728,68810,7021,2408,1530,699397,0,0
34730,701005,3153,9903,4669,892070,0,1
43691,721564,8955,4899,3984,731432,0,0
126,769142,4884,8004,3051,405847,0,0
41921,537359,788,6278,8557,621454,1,0
63774,29272,6501,5431,1030,386877,0,0
98265,362451,6055,4080,5992,963163,0,0
39774,823352,9046,5137,9319,742680,0,0
56839,48721,5673,3576,4069,645572,0,0
75779,991333,8858,3778,4201,735140,0,0
48597,258117,2733,4882,1973,127465,1,0
25085,975235,5178,2226,5442,384673,0,0
49711,699124,774,7882,5974,416231,0,0
7463,615298,9270,2455,1622,495355,0,0
55813,562121,9489,9913,6628,690102,0,0
90773,583746,3375,8000,7892,383874,1,0
86189,529956,7733,6593,2472,455049,0,0
58674,806988,7825,1043,1833,626692,0,0
50304,745568,2000,9368,3019,136571,1,0
55554,337853,7001,4251,6333,465726,0,1
50828,438891,5828,8628,2523,169347,0,0
2878,879654,8637,8304,2051,70232,0,0
60355,603229,2792,8440,1527,30612,0,0
17247,918433,9999,1346,4843,468431,1,0
85027,659224,9382,2655,6894,755377,1,0
76851,192188,6109,2944,6388,329840,0,0
14119,716304,7042,9856,2142,841142,0,0
63863,543678,1643,9856,8865,96938,0,0
53311,105823,223,4216,1177,245750,0,0
49170,131693,7356,5737,1729,319687,0,0
39964,967077,68,528,6468,397926,0,0
74407,426079,7945,8915,2958,644412,0,0
60676,546566,2935,98,7524,282713,0,0
2285,550853,7946,4545,4426,414312,0,0
68644,818272,9081,8652,3954,83434,0,1
83406,77681,2439,8962,2619,159627,0,0
5404,259104,3048,2539,6877,394462,0,0
19481,292575,627,9773,3253,11741,0,0
69861,582224,9273,2825,1611,325841,0,0
86730,996840,3030,8477,6301,918808,1,0
86958,758164,6483,2169,1295,495430,1,0
52332,773549,4744,1242,1242,903868,0,0
69372,117214,8750,9422,5697,173155,0,0
11817,650664,3072,528,526,262178,0,0
33181,724185,2927,6089,6836,430757,1,0
8143,596502,383,755,3992,497668,1,0
87235,64719,531,385,9781,830872,1,0
21590,453504,670,306,3438,911463,0,0
35127,689044,1968,2896,8084,876093,0,0
88740,108369,4094,4346,9160,213407,0,0
28190,47341,3211,802,283,360386,1,1
1819,439550,1795,4389,7853,699721,0,0
91109,451168,5852,4791,4740,202368,0,1
79062,608213,8421,9882,7380,837166,0,0
56648,504342,2187,925,1583,454318,1,0
79847,803262,3703,7696,6097,269525,1,0
35247,208884,6799,8023,4725,49272,0,0
39217,670710,9612,6890,8640,527011,0,0
52102,545596,9942,5512,2256,365430,0,0
21979,885346,6827,4003,2013,883427,0,0
28791,732423,883,8453,7067,390801,0,0
19233,173458,3241,9947,6688,846434,0,1
322,480082,5928,5666,4246,884799,0,0
29428,456670,77,2818,987,468269,0,0
40440,159130,4818,5781,3655,165541,1,0
15979,959778,4364,2740,1998,885184,0,0
15399,427961,833,5542,8256,727485,0,0
97610,824671,2915,2678,9344,477866,0,0
41935,36047,4027,4775,2294,925999,0,0
2681,422673,517,8143,2819,718732,0,0
65633,554485,6905,7234,7315,29450,0,0
60650,937758,6435,9356,9008,697333,1,0
35352,155625,5576,2042,1060,78025,0,0
64754,605850,2155,1061,2739,178061,0,1
59379,411387,5906,1092,9756,63486,1,0
79969,943624,2784,2543,6941,989075,1,0
11207,72394,4202,2264,9142,329603,1,0
86761,108282,2184,7038,340,811352,0,0
82636,692259,8810,7729,8078,54331,1,1
65720,855975,4747,102,9514,339185,0,0
7357,892653,2278,3866,439,312274,0,0
64229,573188,8473,2373,2335,696507,1,0
33189,395504,5438,8528,7272,703205,1,0
61409,975665,2132,2156,1576,881213,1,0
38211,494921,5496,5506,4590,474877,1,0
40771,266094,5625,5549,6418,811224,0,0
84038,323655,4115,4869,2938,851514,0,1
6097,194142,1615,9846,2828,719993,0,0
37340,499717,3078,8236,8765,97960,0,0
4070,742991,1136,2998,6548,884138,0,0
8811,392790,7996,2978,5390,939941,0,0
41106,231407,4530,8967,5795,470032,0,0
57636,41759,8941,8367,711,750502,1,0
40359,389242,502,6434,309,895865,0,0
19032,829563,5865,1167,8474,566744,0,0
58855,329805,1194,65,2371,758034,1,0
28438,277420,4675,69,1917,98524,1,0
88892,286434,4408,8733,1902,363044,0,0
56039,862139,5449,5571,7335,665853,0,0
36050,312055,5794,1334,9064,956838,1,1
40698,377340,8627,1028,2975,445885,0,0
89075,511630,2869,5155,9835,119957,0,0
73704,435954,395,4503,9251,555638,0,0
5766,956890,8959,5402,4951,961599,0,1
12733,293803,7178,8435,7056,41259,0,0
28320,281915,1834,5692,1423,3904,0,0
45871,293668,7383,6571,3779,101691,1,0
51030,28593,6271,4302,2344,311423,0,0
2588,588594,4306,821,6906,562655,1,1
